Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment,Year
38,10-02-2012,469787,1,52.27,3.722,130,12.187,2012
38,17-02-2012,415514,0,51.8,3.781,130,12.187,2012
38,24-02-2012,409412,0,53.13,3.95,131,12.187,2012
38,02-03-2012,471115,0,52.27,4.178,131,12.187,2012
38,09-03-2012,452793,0,54.54,4.25,131,12.187,2012
38,16-03-2012,428465,0,64.44,4.273,131,12.187,2012
38,23-03-2012,412456,0,56.26,4.038,131,12.187,2012
38,30-03-2012,408679,0,64.36,4.294,131,12.187,2012
38,06-04-2012,499268,0,64.05,4.121,131,11.627,2012
38,13-04-2012,435791,0,64.28,4.254,131,11.627,2012
38,20-04-2012,401616,0,66.73,4.222,131,11.627,2012
38,27-04-2012,419965,0,77.99,4.193,131,11.627,2012
38,04-05-2012,491756,0,76.03,4.171,131,11.627,2012
38,11-05-2012,429915,0,77.27,4.186,131,11.627,2012
38,18-05-2012,412315,0,84.51,4.11,131,11.627,2012
38,25-05-2012,422810,0,83.84,4.293,131,11.627,2012
38,01-06-2012,435580,0,78.11,4.277,131,11.627,2012
38,08-06-2012,448110,0,84.83,4.103,131,11.627,2012
38,15-06-2012,430222,0,85.94,4.144,131,11.627,2012
38,22-06-2012,405938,0,91.61,4.014,131,11.627,2012
38,29-06-2012,404634,0,90.47,3.875,131,11.627,2012
38,06-07-2012,471086,0,89.13,3.765,131,10.926,2012
38,13-07-2012,416037,0,95.61,3.723,131,10.926,2012
38,20-07-2012,441684,0,85.53,3.726,131,10.926,2012
38,27-07-2012,407186,0,93.47,3.769,131,10.926,2012
38,03-08-2012,469311,0,88.16,3.76,131,10.926,2012
38,10-08-2012,436690,0,95.91,3.811,131,10.926,2012
38,17-08-2012,411866,0,94.87,4.002,131,10.926,2012
38,24-08-2012,397428,0,85.32,4.055,131,10.926,2012
38,31-08-2012,424905,0,89.78,4.093,131,10.926,2012
38,07-09-2012,490275,1,88.52,4.124,131,10.926,2012
38,14-09-2012,430944,0,83.64,4.133,131,10.926,2012
38,21-09-2012,409601,0,82.97,4.125,131,10.926,2012
38,28-09-2012,398468,0,81.22,3.966,131,10.926,2012
38,05-10-2012,458479,0,81.61,3.966,131,10.199,2012
38,12-10-2012,437321,0,71.74,4.468,131,10.199,2012
38,19-10-2012,428806,0,68.66,4.449,131,10.199,2012
38,26-10-2012,417290,0,65.95,4.301,131,10.199,2012
39,05-02-2010,1230597,0,44.3,2.572,210,8.554,2010
39,12-02-2010,1266229,1,44.58,2.548,210,8.554,2010
39,19-02-2010,1230592,0,43.96,2.514,210,8.554,2010
39,26-02-2010,1168582,0,49.79,2.561,210,8.554,2010
39,05-03-2010,1266254,0,50.93,2.625,210,8.554,2010
39,12-03-2010,1244392,0,61.88,2.667,210,8.554,2010
39,19-03-2010,1301590,0,58.62,2.72,210,8.554,2010
39,26-03-2010,1235095,0,54.83,2.732,210,8.554,2010
39,02-04-2010,1463943,0,63.31,2.719,210,8.464,2010
39,09-04-2010,1327035,0,68.15,2.77,209,8.464,2010
39,16-04-2010,1242875,0,66.33,2.808,209,8.464,2010
39,23-04-2010,1280232,0,67.64,2.795,209,8.464,2010
39,30-04-2010,1263837,0,70.03,2.78,209,8.464,2010
39,07-05-2010,1355704,0,74.86,2.835,209,8.464,2010
39,14-05-2010,1226998,0,77.49,2.854,209,8.464,2010
39,21-05-2010,1350674,0,76.67,2.826,209,8.464,2010
39,28-05-2010,1365542,0,80.22,2.759,210,8.464,2010
39,04-06-2010,1512208,0,79.83,2.705,210,8.464,2010
39,11-06-2010,1371405,0,81.78,2.668,210,8.464,2010
39,18-06-2010,1368312,0,83.96,2.637,210,8.464,2010
39,25-06-2010,1280415,0,83.24,2.653,210,8.464,2010
39,02-07-2010,1352548,0,81.35,2.669,210,8.36,2010
39,09-07-2010,1330473,0,81.1,2.642,210,8.36,2010
39,16-07-2010,1339812,0,83.86,2.623,210,8.36,2010
39,23-07-2010,1314652,0,82.2,2.608,210,8.36,2010
39,30-07-2010,1308222,0,80.99,2.64,210,8.36,2010
39,06-08-2010,1409990,0,84.92,2.627,210,8.36,2010
39,13-08-2010,1371466,0,85.66,2.692,210,8.36,2010
39,20-08-2010,1471817,0,85.73,2.664,210,8.36,2010
39,27-08-2010,1417516,0,84.31,2.619,210,8.36,2010
39,03-09-2010,1345168,0,82.13,2.577,210,8.36,2010
39,10-09-2010,1279666,1,79.94,2.565,210,8.36,2010
39,17-09-2010,1252915,0,81.83,2.582,210,8.36,2010
39,24-09-2010,1199450,0,78.5,2.624,210,8.36,2010
39,01-10-2010,1219584,0,72.74,2.603,210,8.476,2010
39,08-10-2010,1286599,0,64.8,2.633,211,8.476,2010
39,15-10-2010,1238742,0,69.96,2.72,211,8.476,2010
39,22-10-2010,1261109,0,71.73,2.725,211,8.476,2010
39,29-10-2010,1294769,0,75.14,2.716,211,8.476,2010
39,05-11-2010,1293707,0,61.62,2.689,211,8.476,2010
39,12-11-2010,1291399,0,62.21,2.728,211,8.476,2010
39,19-11-2010,1370660,0,55.5,2.771,211,8.476,2010
39,26-11-2010,2149355,1,67.75,2.735,211,8.476,2010
39,03-12-2010,1431911,0,53.55,2.708,210,8.476,2010
39,10-12-2010,1630564,0,50.81,2.843,210,8.476,2010
39,17-12-2010,1842172,0,55.31,2.869,210,8.476,2010
39,24-12-2010,2495489,0,58.86,2.886,210,8.476,2010
39,31-12-2010,1230012,1,52.45,2.943,210,8.476,2010
39,07-01-2011,1224475,0,52.74,2.976,210,8.395,2011
39,14-01-2011,1193199,0,41.74,2.983,210,8.395,2011
39,21-01-2011,1243371,0,50.25,3.016,211,8.395,2011
39,28-01-2011,1158698,0,47.94,3.01,211,8.395,2011
39,04-02-2011,1343774,0,45.96,2.989,211,8.395,2011
39,11-02-2011,1227894,1,40.34,3.022,212,8.395,2011
39,18-02-2011,1335234,0,58.2,3.045,212,8.395,2011
39,25-02-2011,1240921,0,67.77,3.065,212,8.395,2011
39,04-03-2011,1316385,0,63.56,3.288,213,8.395,2011
39,11-03-2011,1283717,0,58.35,3.459,213,8.395,2011
39,18-03-2011,1348410,0,65.28,3.488,213,8.395,2011
39,25-03-2011,1284335,0,71.17,3.473,213,8.395,2011
39,01-04-2011,1316849,0,66.57,3.524,214,8.3,2011
39,08-04-2011,1350646,0,69.45,3.622,214,8.3,2011
39,15-04-2011,1348032,0,73.19,3.743,214,8.3,2011
39,22-04-2011,1563141,0,74.98,3.807,214,8.3,2011
39,29-04-2011,1379652,0,76.47,3.81,214,8.3,2011
39,06-05-2011,1370921,0,68.75,3.906,215,8.3,2011
39,13-05-2011,1325023,0,77.39,3.899,215,8.3,2011
39,20-05-2011,1373907,0,73.31,3.907,214,8.3,2011
39,27-05-2011,1406124,0,82.1,3.786,214,8.3,2011
39,03-06-2011,1541746,0,83.59,3.699,214,8.3,2011
39,10-06-2011,1442092,0,82.75,3.648,214,8.3,2011
39,17-06-2011,1451393,0,85.21,3.637,214,8.3,2011
39,24-06-2011,1363168,0,84.06,3.594,214,8.3,2011
39,01-07-2011,1429829,0,84.93,3.524,214,8.177,2011
39,08-07-2011,1414565,0,84.33,3.48,214,8.177,2011
39,15-07-2011,1380257,0,85.96,3.575,214,8.177,2011
39,22-07-2011,1416006,0,84.6,3.651,214,8.177,2011
39,29-07-2011,1426419,0,86.24,3.682,214,8.177,2011
39,05-08-2011,1518791,0,87.73,3.684,214,8.177,2011
39,12-08-2011,1514056,0,88.27,3.638,214,8.177,2011
39,19-08-2011,1629067,0,87.93,3.554,214,8.177,2011
39,26-08-2011,1573899,0,86.49,3.523,214,8.177,2011
39,02-09-2011,1465090,0,88.65,3.533,215,8.177,2011
39,09-09-2011,1429346,1,79.15,3.546,215,8.177,2011
39,16-09-2011,1372501,0,83.11,3.526,215,8.177,2011
39,23-09-2011,1338658,0,78.75,3.467,215,8.177,2011
39,30-09-2011,1311776,0,81.51,3.355,215,8.177,2011
39,07-10-2011,1443884,0,71.68,3.285,216,7.716,2011
39,14-10-2011,1384722,0,73.79,3.274,216,7.716,2011
39,21-10-2011,1465283,0,67.65,3.353,216,7.716,2011
39,28-10-2011,1472663,0,71.05,3.372,216,7.716,2011
39,04-11-2011,1553630,0,58.04,3.332,217,7.716,2011
39,11-11-2011,1456957,0,63.11,3.297,217,7.716,2011
39,18-11-2011,1510397,0,66.09,3.308,217,7.716,2011
39,25-11-2011,2338832,1,66.36,3.236,217,7.716,2011
39,02-12-2011,1632895,0,53.14,3.172,217,7.716,2011
39,09-12-2011,1781529,0,49.36,3.158,218,7.716,2011
39,16-12-2011,1991824,0,58.58,3.159,218,7.716,2011
39,23-12-2011,2554483,0,54.62,3.112,218,7.716,2011
39,30-12-2011,1537140,1,47.6,3.129,218,7.716,2011
39,06-01-2012,1478538,0,55.83,3.157,218,7.244,2012
39,13-01-2012,1369125,0,54.66,3.261,219,7.244,2012
39,20-01-2012,1394841,0,58.04,3.268,219,7.244,2012
39,27-01-2012,1320302,0,60.65,3.29,219,7.244,2012
39,03-02-2012,1396150,0,60.69,3.36,219,7.244,2012
39,10-02-2012,1442988,1,52.89,3.409,219,7.244,2012
39,17-02-2012,1511042,0,52.75,3.51,219,7.244,2012
39,24-02-2012,1412065,0,61.1,3.555,219,7.244,2012
39,02-03-2012,1453047,0,64.05,3.63,220,7.244,2012
39,09-03-2012,1470764,0,61.64,3.669,220,7.244,2012
39,16-03-2012,1522421,0,65.81,3.734,220,7.244,2012
39,23-03-2012,1469593,0,67.91,3.787,220,7.244,2012
39,30-03-2012,1499727,0,69.11,3.845,220,7.244,2012
39,06-04-2012,1764848,0,73.49,3.891,220,6.989,2012
39,13-04-2012,1580733,0,71.59,3.891,220,6.989,2012
39,20-04-2012,1433391,0,70.04,3.877,220,6.989,2012
39,27-04-2012,1456997,0,69.11,3.814,220,6.989,2012
39,04-05-2012,1512227,0,77.15,3.749,220,6.989,2012
39,11-05-2012,1470792,0,75.52,3.688,220,6.989,2012
39,18-05-2012,1522979,0,72.36,3.63,220,6.989,2012
39,25-05-2012,1596037,0,78.31,3.561,220,6.989,2012
39,01-06-2012,1640477,0,80.33,3.501,220,6.989,2012
39,08-06-2012,1623442,0,81.12,3.452,220,6.989,2012
39,15-06-2012,1587500,0,81.33,3.393,220,6.989,2012
39,22-06-2012,1532317,0,79.84,3.346,220,6.989,2012
39,29-06-2012,1492389,0,85.72,3.286,221,6.989,2012
39,06-07-2012,1659222,0,81.05,3.227,221,6.623,2012
39,13-07-2012,1471262,0,78.16,3.256,221,6.623,2012
39,20-07-2012,1582168,0,80.32,3.311,221,6.623,2012
39,27-07-2012,1487798,0,82.89,3.407,221,6.623,2012
39,03-08-2012,1608278,0,84.05,3.417,221,6.623,2012
39,10-08-2012,1641868,0,83.47,3.494,221,6.623,2012
39,17-08-2012,1720222,0,84.72,3.571,221,6.623,2012
39,24-08-2012,1724670,0,80.49,3.62,221,6.623,2012
39,31-08-2012,1710924,0,83.72,3.638,221,6.623,2012
39,07-09-2012,1609812,1,83.71,3.73,221,6.623,2012
39,14-09-2012,1447614,0,76.71,3.717,221,6.623,2012
39,21-09-2012,1555673,0,73.58,3.721,221,6.623,2012
39,28-09-2012,1495607,0,78.04,3.666,222,6.623,2012
39,05-10-2012,1574409,0,72.05,3.617,222,6.228,2012
39,12-10-2012,1494417,0,69.88,3.601,222,6.228,2012
39,19-10-2012,1577486,0,71.45,3.594,222,6.228,2012
39,26-10-2012,1569502,0,72.9,3.506,222,6.228,2012
40,05-02-2010,1001944,0,14.48,2.788,132,5.892,2010
40,12-02-2010,955338,1,20.84,2.771,132,5.892,2010
40,19-02-2010,916289,0,27.84,2.747,132,5.892,2010
40,26-02-2010,863917,0,33.32,2.753,132,5.892,2010
40,05-03-2010,990152,0,34.78,2.766,132,5.892,2010
40,12-03-2010,899352,0,35.1,2.805,132,5.892,2010
40,19-03-2010,894865,0,40.54,2.834,132,5.892,2010
40,26-03-2010,873355,0,39.51,2.831,132,5.892,2010
40,02-04-2010,1041202,0,41.39,2.826,132,5.435,2010
40,09-04-2010,919839,0,54.31,2.849,132,5.435,2010
40,16-04-2010,882637,0,43.3,2.885,132,5.435,2010
40,23-04-2010,844958,0,45.85,2.895,132,5.435,2010
40,30-04-2010,816838,0,46.5,2.935,132,5.435,2010
40,07-05-2010,1009797,0,60.05,2.981,132,5.435,2010
40,14-05-2010,907262,0,45.5,2.983,132,5.435,2010
40,21-05-2010,885614,0,56.75,2.961,132,5.435,2010
40,28-05-2010,1008483,0,67.88,2.906,132,5.435,2010
40,04-06-2010,1052429,0,65.7,2.857,132,5.435,2010
40,11-06-2010,1007575,0,59.42,2.83,132,5.435,2010
40,18-06-2010,973105,0,60.97,2.805,132,5.435,2010
40,25-06-2010,940405,0,69.72,2.81,132,5.435,2010
40,02-07-2010,1087579,0,65.47,2.815,133,5.326,2010
40,09-07-2010,1058251,0,76.67,2.806,133,5.326,2010
40,16-07-2010,959229,0,74.25,2.796,133,5.326,2010
40,23-07-2010,922342,0,71.79,2.784,133,5.326,2010
40,30-07-2010,953393,0,71.35,2.792,133,5.326,2010
40,06-08-2010,1057296,0,69.16,2.792,133,5.326,2010
40,13-08-2010,924012,0,67.47,2.81,133,5.326,2010
40,20-08-2010,932397,0,67.05,2.796,133,5.326,2010
40,27-08-2010,922328,0,62.57,2.77,133,5.326,2010
40,03-09-2010,976453,0,70.66,2.735,133,5.326,2010
40,10-09-2010,967311,1,62.75,2.717,133,5.326,2010
40,17-09-2010,855047,0,55.34,2.716,133,5.326,2010
40,24-09-2010,844373,0,55.63,2.718,133,5.326,2010
40,01-10-2010,891152,0,62.01,2.717,133,5.287,2010
40,08-10-2010,972405,0,52.02,2.776,133,5.287,2010
40,15-10-2010,917883,0,44.56,2.878,133,5.287,2010
40,22-10-2010,882181,0,41.25,2.919,133,5.287,2010
40,29-10-2010,875039,0,47.1,2.938,133,5.287,2010
40,05-11-2010,968271,0,36.45,2.938,133,5.287,2010
40,12-11-2010,935481,0,38.5,2.961,133,5.287,2010
40,19-11-2010,852453,0,40.52,3.03,133,5.287,2010
40,26-11-2010,1166143,1,32.94,3.07,133,5.287,2010
40,03-12-2010,1000582,0,33.6,3.065,133,5.287,2010
40,10-12-2010,1111216,0,21.64,3.132,133,5.287,2010
40,17-12-2010,1179036,0,23.01,3.139,133,5.287,2010
40,24-12-2010,1648829,0,24.18,3.15,133,5.287,2010
40,31-12-2010,811318,1,19.29,3.177,133,5.287,2010
40,07-01-2011,894280,0,24.05,3.193,133,5.114,2011
40,14-01-2011,771316,0,18.55,3.215,133,5.114,2011
40,21-01-2011,764015,0,14.64,3.232,133,5.114,2011
40,28-01-2011,775910,0,9.51,3.243,133,5.114,2011
40,04-02-2011,904262,0,13.29,3.24,133,5.114,2011
40,11-02-2011,931940,1,16.87,3.255,133,5.114,2011
40,18-02-2011,968694,0,21.82,3.263,133,5.114,2011
40,25-02-2011,888869,0,16.5,3.281,133,5.114,2011
40,04-03-2011,977071,0,18.49,3.437,134,5.114,2011
40,11-03-2011,860256,0,30.53,3.6,134,5.114,2011
40,18-03-2011,871024,0,35.76,3.634,134,5.114,2011
40,25-03-2011,834621,0,28.89,3.624,134,5.114,2011
40,01-04-2011,841889,0,28.6,3.638,134,4.781,2011
40,08-04-2011,947753,0,34.77,3.72,134,4.781,2011
40,15-04-2011,874446,0,43.69,3.823,134,4.781,2011
40,22-04-2011,965056,0,39.32,3.919,134,4.781,2011
40,29-04-2011,847247,0,52.68,3.988,134,4.781,2011
40,06-05-2011,1016753,0,50.81,4.078,135,4.781,2011
40,13-05-2011,903864,0,54.09,4.095,135,4.781,2011
40,20-05-2011,907111,0,56.38,4.101,135,4.781,2011
40,27-05-2011,972374,0,63.11,4.034,135,4.781,2011
40,03-06-2011,1075688,0,66.16,3.973,135,4.781,2011
40,10-06-2011,984336,0,64.19,3.924,135,4.781,2011
40,17-06-2011,971423,0,59.16,3.873,135,4.781,2011
40,24-06-2011,977104,0,62.59,3.851,135,4.781,2011
40,01-07-2011,1048866,0,65.25,3.815,135,4.584,2011
40,08-07-2011,1107366,0,67.86,3.784,136,4.584,2011
40,15-07-2011,953252,0,68.9,3.827,136,4.584,2011
40,22-07-2011,980642,0,73.34,3.882,136,4.584,2011
40,29-07-2011,929097,0,67.45,3.898,136,4.584,2011
40,05-08-2011,1063818,0,68.1,3.903,136,4.584,2011
40,12-08-2011,955507,0,68.3,3.88,136,4.584,2011
40,19-08-2011,943237,0,64.05,3.82,136,4.584,2011
40,26-08-2011,969611,0,65.01,3.796,136,4.584,2011
40,02-09-2011,957298,0,63.79,3.784,136,4.584,2011
40,09-09-2011,1021392,1,64.83,3.809,136,4.584,2011
40,16-09-2011,890662,0,58.28,3.809,136,4.584,2011
40,23-09-2011,876584,0,54.09,3.758,136,4.584,2011
40,30-09-2011,912857,0,63.45,3.684,136,4.584,2011
40,07-10-2011,1070390,0,50.21,3.633,136,4.42,2011
40,14-10-2011,936752,0,53.9,3.583,137,4.42,2011
40,21-10-2011,942320,0,51.61,3.618,137,4.42,2011
40,28-10-2011,941676,0,42.09,3.604,136,4.42,2011
40,04-11-2011,1011321,0,35.4,3.586,136,4.42,2011
40,11-11-2011,1037687,0,40.75,3.57,136,4.42,2011
40,18-11-2011,905400,0,41.85,3.571,136,4.42,2011
40,25-11-2011,1230012,1,32.76,3.536,136,4.42,2011
40,02-12-2011,1059677,0,38.51,3.501,136,4.42,2011
40,09-12-2011,1158709,0,34.48,3.47,137,4.42,2011
40,16-12-2011,1198670,0,29.53,3.445,137,4.42,2011
40,23-12-2011,1601586,0,24.46,3.413,137,4.42,2011
40,30-12-2011,908853,1,18.75,3.402,137,4.42,2011
40,06-01-2012,954577,0,23.29,3.439,137,4.261,2012
40,13-01-2012,780608,0,25.9,3.523,137,4.261,2012
40,20-01-2012,811365,0,14.02,3.542,137,4.261,2012
40,27-01-2012,770157,0,22.91,3.568,137,4.261,2012
40,03-02-2012,979552,0,27.86,3.633,137,4.261,2012
40,10-02-2012,999785,1,23.92,3.655,137,4.261,2012
40,17-02-2012,975501,0,25.56,3.703,137,4.261,2012
40,24-02-2012,919302,0,29.88,3.751,137,4.261,2012
40,02-03-2012,927732,0,23.79,3.827,137,4.261,2012
40,09-03-2012,954234,0,30.58,3.876,138,4.261,2012
40,16-03-2012,891154,0,37.13,3.867,138,4.261,2012
40,23-03-2012,844491,0,52.27,3.889,138,4.261,2012
40,30-03-2012,871946,0,36.25,3.921,138,4.261,2012
40,06-04-2012,1132064,0,36.54,3.957,138,4.125,2012
40,13-04-2012,857811,0,40.65,4.025,138,4.125,2012
40,20-04-2012,896980,0,55.3,4.046,138,4.125,2012
40,27-04-2012,875373,0,47.51,4.023,138,4.125,2012
40,04-05-2012,993312,0,44.47,3.991,138,4.125,2012
40,11-05-2012,967729,0,52.06,3.947,138,4.125,2012
40,18-05-2012,896295,0,57.59,3.899,138,4.125,2012
40,25-05-2012,991054,0,65.25,3.85,138,4.125,2012
40,01-06-2012,1037464,0,64.75,3.798,138,4.125,2012
40,08-06-2012,1079387,0,55.78,3.746,138,4.125,2012
40,15-06-2012,977950,0,63.39,3.683,138,4.125,2012
40,22-06-2012,1033552,0,69.32,3.629,138,4.125,2012
40,29-06-2012,988765,0,64.42,3.577,138,4.125,2012
40,06-07-2012,1182902,0,69.08,3.538,138,4.156,2012
40,13-07-2012,979849,0,67.48,3.561,138,4.156,2012
40,20-07-2012,968502,0,70.45,3.61,138,4.156,2012
40,27-07-2012,954397,0,67.88,3.701,138,4.156,2012
40,03-08-2012,1068347,0,70.15,3.698,138,4.156,2012
40,10-08-2012,1007906,0,70.09,3.772,138,4.156,2012
40,17-08-2012,969387,0,69.41,3.84,138,4.156,2012
40,24-08-2012,945318,0,63.91,3.874,138,4.156,2012
40,31-08-2012,987265,0,66.11,3.884,138,4.156,2012
40,07-09-2012,1088248,1,65.06,3.921,138,4.156,2012
40,14-09-2012,901710,0,59.38,3.988,139,4.156,2012
40,21-09-2012,899768,0,54.12,4.056,139,4.156,2012
40,28-09-2012,919595,0,50.98,4.018,139,4.156,2012
40,05-10-2012,1069112,0,57.21,4.027,139,4.145,2012
40,12-10-2012,982523,0,47.35,4.029,139,4.145,2012
40,19-10-2012,918171,0,46.33,4,139,4.145,2012
40,26-10-2012,921265,0,49.65,3.917,139,4.145,2012
41,05-02-2010,1086533,0,30.27,2.58,189,7.541,2010
41,12-02-2010,1075656,1,23.04,2.572,189,7.541,2010
41,19-02-2010,1052035,0,24.13,2.55,190,7.541,2010
41,26-02-2010,991942,0,21.84,2.586,190,7.541,2010
41,05-03-2010,1063557,0,32.49,2.62,190,7.541,2010
41,12-03-2010,1023998,0,33.4,2.684,190,7.541,2010
41,19-03-2010,1006598,0,36.7,2.692,190,7.541,2010
41,26-03-2010,1015196,0,32.3,2.717,190,7.541,2010
41,02-04-2010,1168826,0,41.31,2.725,190,7.363,2010
41,09-04-2010,1082158,0,37.3,2.75,190,7.363,2010
41,16-04-2010,1043389,0,46.79,2.765,190,7.363,2010
41,23-04-2010,1067341,0,45.29,2.776,190,7.363,2010
41,30-04-2010,1063960,0,40.2,2.766,190,7.363,2010
41,07-05-2010,1175738,0,41.5,2.771,190,7.363,2010
41,14-05-2010,1116439,0,40.23,2.788,189,7.363,2010
41,21-05-2010,1163234,0,50.59,2.776,189,7.363,2010
41,28-05-2010,1246654,0,56.97,2.737,189,7.363,2010
41,04-06-2010,1305068,0,60.13,2.7,189,7.363,2010
41,11-06-2010,1217199,0,63.36,2.684,189,7.363,2010
41,18-06-2010,1202963,0,54.9,2.674,189,7.363,2010
41,25-06-2010,1174210,0,66,2.715,189,7.363,2010
41,02-07-2010,1273280,0,69.39,2.728,189,7.335,2010
41,09-07-2010,1176080,0,60.93,2.711,190,7.335,2010
41,16-07-2010,1179788,0,69.06,2.699,190,7.335,2010
41,23-07-2010,1192214,0,70.77,2.691,190,7.335,2010
41,30-07-2010,1211137,0,70.07,2.69,190,7.335,2010
41,06-08-2010,1338133,0,69.21,2.69,190,7.335,2010
41,13-08-2010,1285977,0,70.24,2.723,190,7.335,2010
41,20-08-2010,1353838,0,66.19,2.732,190,7.335,2010
41,27-08-2010,1173132,0,70.59,2.731,190,7.335,2010
41,03-09-2010,1223356,0,64.13,2.773,190,7.335,2010
41,10-09-2010,1172672,1,63.3,2.78,190,7.335,2010
41,17-09-2010,1111171,0,62.4,2.8,190,7.335,2010
41,24-09-2010,1110942,0,60.11,2.793,191,7.335,2010
41,01-10-2010,1109216,0,62.67,2.759,191,7.508,2010
41,08-10-2010,1162042,0,57.1,2.745,191,7.508,2010
41,15-10-2010,1133913,0,49.91,2.762,191,7.508,2010
41,22-10-2010,1156004,0,48.09,2.762,191,7.508,2010
41,29-10-2010,1144855,0,42.16,2.748,191,7.508,2010
41,05-11-2010,1163878,0,46.74,2.729,191,7.508,2010
41,12-11-2010,1175326,0,38.99,2.737,191,7.508,2010
41,19-11-2010,1172155,0,31.34,2.758,191,7.508,2010
41,26-11-2010,1866682,1,25.3,2.742,191,7.508,2010
41,03-12-2010,1220116,0,33,2.712,191,7.508,2010
41,10-12-2010,1434908,0,33.9,2.728,191,7.508,2010
41,17-12-2010,1627905,0,31.51,2.778,191,7.508,2010
41,24-12-2010,2225017,0,29.81,2.781,191,7.508,2010
41,31-12-2010,1001790,1,25.19,2.829,191,7.508,2010
41,07-01-2011,1153597,0,23.76,2.882,191,7.241,2011
41,14-01-2011,1052609,0,22.44,2.911,191,7.241,2011
41,21-01-2011,1088026,0,32.7,2.973,192,7.241,2011
41,28-01-2011,1026440,0,32.23,3.008,192,7.241,2011
41,04-02-2011,1179421,0,14.56,3.011,192,7.241,2011
41,11-02-2011,1150003,1,16.81,3.037,192,7.241,2011
41,18-02-2011,1203400,0,39.39,3.051,192,7.241,2011
41,25-02-2011,1099715,0,26.1,3.101,192,7.241,2011
41,04-03-2011,1229258,0,34.99,3.232,192,7.241,2011
41,11-03-2011,1159090,0,31.6,3.372,192,7.241,2011
41,18-03-2011,1115504,0,40.19,3.406,192,7.241,2011
41,25-03-2011,1140578,0,41.11,3.414,192,7.241,2011
41,01-04-2011,1179125,0,38.16,3.461,192,6.934,2011
41,08-04-2011,1206252,0,42.87,3.532,192,6.934,2011
41,15-04-2011,1192982,0,39.94,3.611,192,6.934,2011
41,22-04-2011,1304482,0,42.86,3.636,193,6.934,2011
41,29-04-2011,1178841,0,39.81,3.663,193,6.934,2011
41,06-05-2011,1244957,0,41.2,3.735,193,6.934,2011
41,13-05-2011,1270026,0,50.29,3.767,193,6.934,2011
41,20-05-2011,1244542,0,41.11,3.828,193,6.934,2011
41,27-05-2011,1278304,0,50.56,3.795,193,6.934,2011
41,03-06-2011,1297585,0,54.81,3.763,193,6.934,2011
41,10-06-2011,1311690,0,61.1,3.735,193,6.934,2011
41,17-06-2011,1289152,0,62.3,3.697,193,6.934,2011
41,24-06-2011,1244382,0,59.54,3.661,193,6.934,2011
41,01-07-2011,1333348,0,67.01,3.597,193,6.901,2011
41,08-07-2011,1338863,0,68.49,3.54,193,6.901,2011
41,15-07-2011,1245773,0,68.18,3.532,193,6.901,2011
41,22-07-2011,1292831,0,74.11,3.545,194,6.901,2011
41,29-07-2011,1248330,0,71.3,3.547,194,6.901,2011
41,05-08-2011,1402234,0,72.19,3.554,194,6.901,2011
41,12-08-2011,1356690,0,67.65,3.542,194,6.901,2011
41,19-08-2011,1412960,0,70.55,3.499,194,6.901,2011
41,26-08-2011,1328741,0,71.61,3.485,194,6.901,2011
41,02-09-2011,1283849,0,70.37,3.511,195,6.901,2011
41,09-09-2011,1280959,1,58.31,3.566,195,6.901,2011
41,16-09-2011,1197019,0,54.82,3.596,195,6.901,2011
41,23-09-2011,1173060,0,55.06,3.581,195,6.901,2011
41,30-09-2011,1160620,0,61.77,3.538,195,6.901,2011
41,07-10-2011,1277883,0,58.74,3.498,195,6.759,2011
41,14-10-2011,1247130,0,47.43,3.491,195,6.759,2011
41,21-10-2011,1214944,0,45.62,3.548,195,6.759,2011
41,28-10-2011,1274463,0,37.02,3.55,195,6.759,2011
41,04-11-2011,1315685,0,35.04,3.527,195,6.759,2011
41,11-11-2011,1302499,0,32.87,3.505,196,6.759,2011
41,18-11-2011,1230118,0,36.64,3.479,196,6.759,2011
41,25-11-2011,1906713,1,36.37,3.424,196,6.759,2011
41,02-12-2011,1292436,0,34.53,3.378,196,6.759,2011
41,09-12-2011,1548661,0,17.05,3.331,196,6.759,2011
41,16-12-2011,1682368,0,25.01,3.266,196,6.759,2011
41,23-12-2011,2263723,0,25.59,3.173,196,6.759,2011
41,30-12-2011,1264014,1,34.12,3.119,196,6.759,2011
41,06-01-2012,1208192,0,37.21,3.095,197,6.589,2012
41,13-01-2012,1134767,0,27.49,3.077,197,6.589,2012
41,20-01-2012,1116295,0,31.56,3.055,197,6.589,2012
41,27-01-2012,1079399,0,33.15,3.038,197,6.589,2012
41,03-02-2012,1208826,0,31.65,3.031,197,6.589,2012
41,10-02-2012,1238845,1,22,3.103,197,6.589,2012
41,17-02-2012,1330451,0,22.52,3.113,197,6.589,2012
41,24-02-2012,1224916,0,27.89,3.129,197,6.589,2012
41,02-03-2012,1239813,0,27.39,3.191,197,6.589,2012
41,09-03-2012,1243815,0,35.3,3.286,197,6.589,2012
41,16-03-2012,1201512,0,47.76,3.486,197,6.589,2012
41,23-03-2012,1215354,0,44.04,3.664,197,6.589,2012
41,30-03-2012,1239423,0,51.56,3.75,197,6.589,2012
41,06-04-2012,1460234,0,48.48,3.854,198,6.547,2012
41,13-04-2012,1323005,0,46.84,3.901,198,6.547,2012
41,20-04-2012,1220815,0,43.57,3.936,198,6.547,2012
