Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
37,3/25/2011,"5,22,106",0,71.07,3.473,213,8.395
37,04-01-2011,"5,34,579",0,67.31,3.524,214,8.3
37,04-08-2011,"5,43,703",0,69.39,3.622,214,8.3
37,4/15/2011,"5,43,776",0,73.25,3.743,214,8.3
37,4/22/2011,"5,26,434",0,74.57,3.807,214,8.3
37,4/29/2011,"5,02,918",0,76.1,3.81,214,8.3
37,05-06-2011,"5,47,513",0,69.56,3.906,215,8.3
37,5/13/2011,"5,11,872",0,76.73,3.899,215,8.3
37,5/20/2011,"5,33,564",0,73.02,3.907,214,8.3
37,5/27/2011,"5,07,087",0,81.28,3.786,214,8.3
37,06-03-2011,"5,00,381",0,82.96,3.699,214,8.3
37,06-10-2011,"5,09,647",0,82.41,3.648,214,8.3
37,6/17/2011,"5,25,132",0,84.43,3.637,214,8.3
37,6/24/2011,"5,09,276",0,83.95,3.594,214,8.3
37,07-01-2011,"5,17,021",0,85.33,3.524,214,8.177
37,07-08-2011,"4,89,060",0,84.71,3.48,214,8.177
37,7/15/2011,"4,98,750",0,85.63,3.575,214,8.177
37,7/22/2011,"5,05,544",0,83.31,3.651,214,8.177
37,7/29/2011,"5,04,975",0,84.99,3.682,214,8.177
37,08-05-2011,"5,10,787",0,86.71,3.684,214,8.177
37,08-12-2011,"5,02,504",0,87.64,3.638,214,8.177
37,8/19/2011,"5,06,898",0,87.24,3.554,214,8.177
37,8/26/2011,"5,27,947",0,86.02,3.523,214,8.177
37,09-02-2011,"5,30,368",0,87.5,3.533,215,8.177
37,09-09-2011,"5,06,274",1,77.94,3.546,215,8.177
37,9/16/2011,"5,13,342",0,82.06,3.526,215,8.177
37,9/23/2011,"5,16,557",0,78.35,3.467,215,8.177
37,9/30/2011,"5,16,402",0,81.52,3.355,215,8.177
37,10-07-2011,"5,22,817",0,71.2,3.285,216,7.716
37,10/14/2011,"5,13,636",0,74.16,3.274,216,7.716
37,10/21/2011,"5,22,784",0,67.89,3.353,216,7.716
37,10/28/2011,"5,17,355",0,71.31,3.372,216,7.716
37,11-04-2011,"5,55,926",0,58.97,3.332,217,7.716
37,11-11-2011,"5,01,269",0,63.5,3.297,217,7.716
37,11/18/2011,"5,27,495",0,66.28,3.308,217,7.716
37,11/25/2011,"5,22,554",1,66.41,3.236,217,7.716
37,12-02-2011,"5,27,118",0,53.57,3.172,217,7.716
37,12-09-2011,"5,37,225",0,50.64,3.158,218,7.716
37,12/16/2011,"5,33,906",0,58.31,3.159,218,7.716
37,12/23/2011,"6,05,791",0,55.41,3.112,218,7.716
37,12/30/2011,"4,51,328",1,48.26,3.129,218,7.716
37,01-06-2012,"5,58,344",0,57.18,3.157,218,7.244
37,1/13/2012,"5,46,221",0,56.28,3.261,219,7.244
37,1/20/2012,"5,43,894",0,58.9,3.268,219,7.244
37,1/27/2012,"5,14,117",0,62.73,3.29,219,7.244
37,02-03-2012,"5,55,424",0,61.33,3.36,219,7.244
37,02-10-2012,"5,27,041",1,54.49,3.409,219,7.244
37,2/17/2012,"5,41,071",0,54.38,3.51,219,7.244
37,2/24/2012,"5,18,697",0,62.21,3.555,219,7.244
37,03-02-2012,"5,25,559",0,64.54,3.63,220,7.244
37,03-09-2012,"5,35,937",0,63.19,3.669,220,7.244
37,3/16/2012,"4,84,588",0,67.48,3.734,220,7.244
37,3/23/2012,"5,20,887",0,69.18,3.787,220,7.244
37,3/30/2012,"5,33,735",0,70.48,3.845,220,7.244
37,04-06-2012,"5,64,849",0,73.95,3.891,220,6.989
37,4/13/2012,"5,06,973",0,72.54,3.891,220,6.989
37,4/20/2012,"5,23,483",0,70.87,3.877,220,6.989
37,4/27/2012,"5,28,807",0,70.06,3.814,220,6.989
37,05-04-2012,"5,35,312",0,77.17,3.749,220,6.989
37,05-11-2012,"5,27,983",0,76.55,3.688,220,6.989
37,5/18/2012,"5,34,848",0,73.7,3.63,220,6.989
37,5/25/2012,"5,40,626",0,78.94,3.561,220,6.989
37,06-01-2012,"5,31,812",0,80.74,3.501,220,6.989
37,06-08-2012,"5,28,941",0,81.5,3.452,220,6.989
37,6/15/2012,"5,08,573",0,82.15,3.393,220,6.989
37,6/22/2012,"4,84,033",0,80.4,3.346,220,6.989
37,6/29/2012,"5,08,310",0,86.68,3.286,221,6.989
37,07-06-2012,"5,19,498",0,81.52,3.227,221,6.623
37,7/13/2012,"5,06,005",0,78.15,3.256,221,6.623
37,7/20/2012,"5,03,745",0,81.76,3.311,221,6.623
37,7/27/2012,"5,14,489",0,84,3.407,221,6.623
37,08-03-2012,"5,21,959",0,85.56,3.417,221,6.623
37,08-10-2012,"5,00,965",0,84.41,3.494,221,6.623
37,8/17/2012,"5,09,634",0,85.89,3.571,221,6.623
37,8/24/2012,"5,22,665",0,81.26,3.62,221,6.623
37,8/31/2012,"5,38,344",0,84.79,3.638,221,6.623
37,09-07-2012,"5,26,838",1,84.19,3.73,221,6.623
37,9/14/2012,"5,14,652",0,78.16,3.717,221,6.623
37,9/21/2012,"5,21,321",0,75.98,3.721,221,6.623
37,9/28/2012,"5,27,953",0,79.49,3.666,222,6.623
37,10-05-2012,"5,46,122",0,73.57,3.617,222,6.228
37,10-12-2012,"5,21,811",0,71.28,3.601,222,6.228
37,10/19/2012,"5,51,969",0,74.06,3.594,222,6.228
37,10/26/2012,"5,34,738",0,74.39,3.506,222,6.228
38,02-05-2010,"3,58,496",0,49.47,2.962,126,13.975
38,02-12-2010,"3,42,215",1,47.87,2.946,126,13.975
38,2/19/2010,"3,27,238",0,54.83,2.915,127,13.975
38,2/26/2010,"3,34,223",0,50.23,2.825,127,13.975
38,03-05-2010,"3,72,240",0,53.77,2.987,127,13.975
38,03-12-2010,"3,42,024",0,50.11,2.925,127,13.975
38,3/19/2010,"3,33,025",0,59.57,3.054,127,13.975
38,3/26/2010,"3,35,858",0,60.06,3.083,127,13.975
38,04-02-2010,"3,68,930",0,59.84,3.086,127,14.099
38,04-09-2010,"3,41,630",0,59.25,3.09,127,14.099
38,4/16/2010,"3,37,723",0,64.95,3.109,127,14.099
38,4/23/2010,"3,35,122",0,64.55,3.05,126,14.099
38,4/30/2010,"3,37,980",0,67.38,3.105,126,14.099
38,05-07-2010,"3,83,657",0,70.15,3.127,126,14.099
38,5/14/2010,"3,46,174",0,68.44,3.145,126,14.099
38,5/21/2010,"3,40,497",0,76.2,3.12,126,14.099
38,5/28/2010,"3,26,469",0,67.84,3.058,126,14.099
38,06-04-2010,"3,76,185",0,81.39,2.941,126,14.099
38,06-11-2010,"3,54,829",0,90.84,2.949,126,14.099
38,6/18/2010,"3,35,692",0,81.06,3.043,126,14.099
38,6/25/2010,"3,22,047",0,87.27,3.084,126,14.099
38,07-02-2010,"3,61,181",0,91.98,3.105,126,14.18
38,07-09-2010,"3,43,850",0,90.37,3.1,126,14.18
38,7/16/2010,"3,38,278",0,97.18,3.094,126,14.18
38,7/23/2010,"3,28,337",0,99.22,3.112,126,14.18
38,7/30/2010,"3,36,378",0,96.31,3.017,126,14.18
38,08-06-2010,"3,78,574",0,92.95,3.123,126,14.18
38,8/13/2010,"3,41,401",0,87.01,3.159,126,14.18
38,8/20/2010,"3,29,140",0,92.81,3.041,126,14.18
38,8/27/2010,"3,22,869",0,93.19,3.129,126,14.18
38,09-03-2010,"3,77,097",0,83.12,3.087,126,14.18
38,09-10-2010,"3,36,228",1,83.63,3.044,126,14.18
38,9/17/2010,"3,36,253",0,82.45,3.028,126,14.18
38,9/24/2010,"3,30,605",0,81.77,2.939,126,14.18
38,10-01-2010,"3,60,257",0,85.2,3.001,126,14.313
38,10-08-2010,"3,51,271",0,71.82,3.013,126,14.313
38,10/15/2010,"3,37,743",0,75,2.976,126,14.313
38,10/22/2010,"3,39,042",0,68.85,3.014,126,14.313
38,10/29/2010,"3,41,220",0,61.09,3.016,126,14.313
38,11-05-2010,"3,80,870",0,65.49,3.129,126,14.313
38,11-12-2010,"3,40,147",0,57.79,3.13,127,14.313
38,11/19/2010,"3,48,594",0,58.18,3.161,127,14.313
38,11/26/2010,"3,60,858",1,47.66,3.162,127,14.313
38,12-03-2010,"3,51,925",0,43.33,3.041,127,14.313
38,12-10-2010,"3,55,965",0,50.01,3.203,127,14.313
38,12/17/2010,"3,34,441",0,52.77,3.236,127,14.313
38,12/24/2010,"3,69,107",0,52.02,3.236,127,14.313
38,12/31/2010,"3,03,909",1,45.64,3.148,127,14.313
38,01-07-2011,"3,86,345",0,37.64,3.287,127,14.021
38,1/14/2011,"3,56,139",0,43.15,3.312,127,14.021
38,1/21/2011,"3,41,098",0,53.53,3.223,127,14.021
38,1/28/2011,"3,57,557",0,50.74,3.342,128,14.021
38,02-04-2011,"4,02,342",0,45.14,3.348,128,14.021
38,02-11-2011,"3,77,672",1,51.3,3.381,128,14.021
38,2/18/2011,"3,64,607",0,53.35,3.43,128,14.021
38,2/25/2011,"3,54,232",0,48.45,3.53,128,14.021
38,03-04-2011,"4,05,429",0,51.72,3.674,128,14.021
38,03-11-2011,"3,57,897",0,57.75,3.818,128,14.021
38,3/18/2011,"3,49,460",0,64.21,3.692,129,14.021
38,3/25/2011,"3,51,542",0,54.4,3.909,129,14.021
38,04-01-2011,"3,82,098",0,63.63,3.772,129,13.736
38,04-08-2011,"3,92,152",0,64.47,4.003,129,13.736
38,4/15/2011,"3,62,759",0,57.63,3.868,129,13.736
38,4/22/2011,"3,62,952",0,72.12,4.134,129,13.736
38,4/29/2011,"3,44,226",0,68.27,4.151,129,13.736
38,05-06-2011,"4,22,187",0,68.4,4.193,129,13.736
38,5/13/2011,"3,66,978",0,70.93,4.202,129,13.736
38,5/20/2011,"3,65,731",0,66.59,4.169,129,13.736
38,5/27/2011,"3,56,886",0,76.67,4.087,129,13.736
38,06-03-2011,"3,96,826",0,71.81,4.031,129,13.736
38,06-10-2011,"3,81,763",0,78.72,3.981,129,13.736
38,6/17/2011,"3,56,797",0,86.84,3.935,129,13.736
38,6/24/2011,"3,54,079",0,88.95,3.898,129,13.736
38,07-01-2011,"3,87,334",0,89.85,3.842,129,13.503
38,07-08-2011,"3,99,699",0,89.9,3.705,129,13.503
38,7/15/2011,"3,67,182",0,88.1,3.692,129,13.503
38,7/22/2011,"3,65,563",0,91.17,3.794,129,13.503
38,7/29/2011,"3,55,131",0,93.29,3.805,129,13.503
38,08-05-2011,"4,37,631",0,90.61,3.803,129,13.503
38,08-12-2011,"3,87,844",0,91.04,3.701,129,13.503
38,8/19/2011,"3,62,225",0,91.74,3.743,129,13.503
38,8/26/2011,"3,65,673",0,94.61,3.74,129,13.503
38,09-02-2011,"4,16,954",0,93.66,3.798,129,13.503
38,09-09-2011,"3,97,772",1,88,3.913,129,13.503
38,9/16/2011,"4,08,189",0,76.36,3.918,129,13.503
38,9/23/2011,"3,94,665",0,82.95,3.789,130,13.503
38,9/30/2011,"3,66,820",0,83.26,3.877,130,13.503
38,10-07-2011,"4,49,516",0,70.44,3.827,130,12.89
38,10/14/2011,"4,00,431",0,67.31,3.805,130,12.89
38,10/21/2011,"4,02,709",0,73.05,3.842,130,12.89
38,10/28/2011,"3,78,539",0,67.41,3.727,130,12.89
38,11-04-2011,"4,36,970",0,59.77,3.828,130,12.89
38,11-11-2011,"4,11,117",0,48.76,3.824,130,12.89
38,11/18/2011,"3,92,003",0,54.2,3.813,130,12.89
38,11/25/2011,"3,93,716",1,53.25,3.622,130,12.89
38,12-02-2011,"4,11,252",0,52.5,3.701,130,12.89
38,12-09-2011,"4,35,402",0,42.17,3.644,130,12.89
38,12/16/2011,"4,04,284",0,43.29,3.6,130,12.89
38,12/23/2011,"4,19,717",0,45.4,3.541,130,12.89
38,12/30/2011,"3,42,667",1,44.64,3.428,130,12.89
38,01-06-2012,"4,78,483",0,50.43,3.599,130,12.187
38,1/13/2012,"4,23,261",0,48.07,3.657,130,12.187
38,1/20/2012,"4,05,216",0,46.2,3.66,130,12.187
38,1/27/2012,"4,12,882",0,50.43,3.675,130,12.187
38,02-03-2012,"4,57,712",0,50.58,3.702,130,12.187
38,02-10-2012,"4,69,787",1,52.27,3.722,130,12.187
38,2/17/2012,"4,15,514",0,51.8,3.781,130,12.187
38,2/24/2012,"4,09,412",0,53.13,3.95,131,12.187
38,03-02-2012,"4,71,115",0,52.27,4.178,131,12.187
38,03-09-2012,"4,52,793",0,54.54,4.25,131,12.187
38,3/16/2012,"4,28,465",0,64.44,4.273,131,12.187
38,3/23/2012,"4,12,456",0,56.26,4.038,131,12.187
38,3/30/2012,"4,08,679",0,64.36,4.294,131,12.187
38,04-06-2012,"4,99,268",0,64.05,4.121,131,11.627
38,4/13/2012,"4,35,791",0,64.28,4.254,131,11.627
38,4/20/2012,"4,01,616",0,66.73,4.222,131,11.627
38,4/27/2012,"4,19,965",0,77.99,4.193,131,11.627
38,05-04-2012,"4,91,756",0,76.03,4.171,131,11.627
38,05-11-2012,"4,29,915",0,77.27,4.186,131,11.627
38,5/18/2012,"4,12,315",0,84.51,4.11,131,11.627
38,5/25/2012,"4,22,810",0,83.84,4.293,131,11.627
38,06-01-2012,"4,35,580",0,78.11,4.277,131,11.627
38,06-08-2012,"4,48,110",0,84.83,4.103,131,11.627
38,6/15/2012,"4,30,222",0,85.94,4.144,131,11.627
38,6/22/2012,"4,05,938",0,91.61,4.014,131,11.627
38,6/29/2012,"4,04,634",0,90.47,3.875,131,11.627
38,07-06-2012,"4,71,086",0,89.13,3.765,131,10.926
38,7/13/2012,"4,16,037",0,95.61,3.723,131,10.926
38,7/20/2012,"4,41,684",0,85.53,3.726,131,10.926
38,7/27/2012,"4,07,186",0,93.47,3.769,131,10.926
38,08-03-2012,"4,69,311",0,88.16,3.76,131,10.926
38,08-10-2012,"4,36,690",0,95.91,3.811,131,10.926
38,8/17/2012,"4,11,866",0,94.87,4.002,131,10.926
38,8/24/2012,"3,97,428",0,85.32,4.055,131,10.926
38,8/31/2012,"4,24,905",0,89.78,4.093,131,10.926
38,09-07-2012,"4,90,275",1,88.52,4.124,131,10.926
38,9/14/2012,"4,30,944",0,83.64,4.133,131,10.926
38,9/21/2012,"4,09,601",0,82.97,4.125,131,10.926
38,9/28/2012,"3,98,468",0,81.22,3.966,131,10.926
38,10-05-2012,"4,58,479",0,81.61,3.966,131,10.199
38,10-12-2012,"4,37,321",0,71.74,4.468,131,10.199
38,10/19/2012,"4,28,806",0,68.66,4.449,131,10.199
38,10/26/2012,"4,17,290",0,65.95,4.301,131,10.199
39,02-05-2010,"12,30,597",0,44.3,2.572,210,8.554
39,02-12-2010,"12,66,229",1,44.58,2.548,210,8.554
39,2/19/2010,"12,30,592",0,43.96,2.514,210,8.554
39,2/26/2010,"11,68,582",0,49.79,2.561,210,8.554
39,03-05-2010,"12,66,254",0,50.93,2.625,210,8.554
39,03-12-2010,"12,44,392",0,61.88,2.667,210,8.554
39,3/19/2010,"13,01,590",0,58.62,2.72,210,8.554
39,3/26/2010,"12,35,095",0,54.83,2.732,210,8.554
39,04-02-2010,"14,63,943",0,63.31,2.719,210,8.464
39,04-09-2010,"13,27,035",0,68.15,2.77,209,8.464
39,4/16/2010,"12,42,875",0,66.33,2.808,209,8.464
39,4/23/2010,"12,80,232",0,67.64,2.795,209,8.464
39,4/30/2010,"12,63,837",0,70.03,2.78,209,8.464
39,05-07-2010,"13,55,704",0,74.86,2.835,209,8.464
39,5/14/2010,"12,26,998",0,77.49,2.854,209,8.464
39,5/21/2010,"13,50,674",0,76.67,2.826,209,8.464
39,5/28/2010,"13,65,542",0,80.22,2.759,210,8.464
39,06-04-2010,"15,12,208",0,79.83,2.705,210,8.464
39,06-11-2010,"13,71,405",0,81.78,2.668,210,8.464
39,6/18/2010,"13,68,312",0,83.96,2.637,210,8.464
39,6/25/2010,"12,80,415",0,83.24,2.653,210,8.464
39,07-02-2010,"13,52,548",0,81.35,2.669,210,8.36
39,07-09-2010,"13,30,473",0,81.1,2.642,210,8.36
39,7/16/2010,"13,39,812",0,83.86,2.623,210,8.36
39,7/23/2010,"13,14,652",0,82.2,2.608,210,8.36
39,7/30/2010,"13,08,222",0,80.99,2.64,210,8.36
39,08-06-2010,"14,09,990",0,84.92,2.627,210,8.36
39,8/13/2010,"13,71,466",0,85.66,2.692,210,8.36
39,8/20/2010,"14,71,817",0,85.73,2.664,210,8.36
39,8/27/2010,"14,17,516",0,84.31,2.619,210,8.36
39,09-03-2010,"13,45,168",0,82.13,2.577,210,8.36
39,09-10-2010,"12,79,666",1,79.94,2.565,210,8.36
39,9/17/2010,"12,52,915",0,81.83,2.582,210,8.36
39,9/24/2010,"11,99,450",0,78.5,2.624,210,8.36
39,10-01-2010,"12,19,584",0,72.74,2.603,210,8.476
39,10-08-2010,"12,86,599",0,64.8,2.633,211,8.476
39,10/15/2010,"12,38,742",0,69.96,2.72,211,8.476
39,10/22/2010,"12,61,109",0,71.73,2.725,211,8.476
39,10/29/2010,"12,94,769",0,75.14,2.716,211,8.476
39,11-05-2010,"12,93,707",0,61.62,2.689,211,8.476
39,11-12-2010,"12,91,399",0,62.21,2.728,211,8.476
39,11/19/2010,"13,70,660",0,55.5,2.771,211,8.476
39,11/26/2010,"21,49,355",1,67.75,2.735,211,8.476
39,12-03-2010,"14,31,911",0,53.55,2.708,210,8.476
39,12-10-2010,"16,30,564",0,50.81,2.843,210,8.476
39,12/17/2010,"18,42,172",0,55.31,2.869,210,8.476
39,12/24/2010,"24,95,489",0,58.86,2.886,210,8.476
39,12/31/2010,"12,30,012",1,52.45,2.943,210,8.476
39,01-07-2011,"12,24,475",0,52.74,2.976,210,8.395
39,1/14/2011,"11,93,199",0,41.74,2.983,210,8.395
39,1/21/2011,"12,43,371",0,50.25,3.016,211,8.395
39,1/28/2011,"11,58,698",0,47.94,3.01,211,8.395
39,02-04-2011,"13,43,774",0,45.96,2.989,211,8.395
39,02-11-2011,"12,27,894",1,40.34,3.022,212,8.395
39,2/18/2011,"13,35,234",0,58.2,3.045,212,8.395
39,2/25/2011,"12,40,921",0,67.77,3.065,212,8.395
39,03-04-2011,"13,16,385",0,63.56,3.288,213,8.395
39,03-11-2011,"12,83,717",0,58.35,3.459,213,8.395
39,3/18/2011,"13,48,410",0,65.28,3.488,213,8.395
39,3/25/2011,"12,84,335",0,71.17,3.473,213,8.395
39,04-01-2011,"13,16,849",0,66.57,3.524,214,8.3
39,04-08-2011,"13,50,646",0,69.45,3.622,214,8.3
39,4/15/2011,"13,48,032",0,73.19,3.743,214,8.3
39,4/22/2011,"15,63,141",0,74.98,3.807,214,8.3
39,4/29/2011,"13,79,652",0,76.47,3.81,214,8.3
39,05-06-2011,"13,70,921",0,68.75,3.906,215,8.3
39,5/13/2011,"13,25,023",0,77.39,3.899,215,8.3
39,5/20/2011,"13,73,907",0,73.31,3.907,214,8.3
39,5/27/2011,"14,06,124",0,82.1,3.786,214,8.3
39,06-03-2011,"15,41,746",0,83.59,3.699,214,8.3
39,06-10-2011,"14,42,092",0,82.75,3.648,214,8.3
39,6/17/2011,"14,51,393",0,85.21,3.637,214,8.3
39,6/24/2011,"13,63,168",0,84.06,3.594,214,8.3
39,07-01-2011,"14,29,829",0,84.93,3.524,214,8.177
39,07-08-2011,"14,14,565",0,84.33,3.48,214,8.177
39,7/15/2011,"13,80,257",0,85.96,3.575,214,8.177
39,7/22/2011,"14,16,006",0,84.6,3.651,214,8.177
39,7/29/2011,"14,26,419",0,86.24,3.682,214,8.177
39,08-05-2011,"15,18,791",0,87.73,3.684,214,8.177
39,08-12-2011,"15,14,056",0,88.27,3.638,214,8.177
39,8/19/2011,"16,29,067",0,87.93,3.554,214,8.177
39,8/26/2011,"15,73,899",0,86.49,3.523,214,8.177
39,09-02-2011,"14,65,090",0,88.65,3.533,215,8.177
39,09-09-2011,"14,29,346",1,79.15,3.546,215,8.177
39,9/16/2011,"13,72,501",0,83.11,3.526,215,8.177
39,9/23/2011,"13,38,658",0,78.75,3.467,215,8.177
39,9/30/2011,"13,11,776",0,81.51,3.355,215,8.177
39,10-07-2011,"14,43,884",0,71.68,3.285,216,7.716
39,10/14/2011,"13,84,722",0,73.79,3.274,216,7.716
39,10/21/2011,"14,65,283",0,67.65,3.353,216,7.716
39,10/28/2011,"14,72,663",0,71.05,3.372,216,7.716
39,11-04-2011,"15,53,630",0,58.04,3.332,217,7.716
39,11-11-2011,"14,56,957",0,63.11,3.297,217,7.716
39,11/18/2011,"15,10,397",0,66.09,3.308,217,7.716
39,11/25/2011,"23,38,832",1,66.36,3.236,217,7.716
39,12-02-2011,"16,32,895",0,53.14,3.172,217,7.716
39,12-09-2011,"17,81,529",0,49.36,3.158,218,7.716
39,12/16/2011,"19,91,824",0,58.58,3.159,218,7.716
39,12/23/2011,"25,54,483",0,54.62,3.112,218,7.716
39,12/30/2011,"15,37,140",1,47.6,3.129,218,7.716
39,01-06-2012,"14,78,538",0,55.83,3.157,218,7.244
39,1/13/2012,"13,69,125",0,54.66,3.261,219,7.244
39,1/20/2012,"13,94,841",0,58.04,3.268,219,7.244
39,1/27/2012,"13,20,302",0,60.65,3.29,219,7.244
39,02-03-2012,"13,96,150",0,60.69,3.36,219,7.244
39,02-10-2012,"14,42,988",1,52.89,3.409,219,7.244
39,2/17/2012,"15,11,042",0,52.75,3.51,219,7.244
39,2/24/2012,"14,12,065",0,61.1,3.555,219,7.244
39,03-02-2012,"14,53,047",0,64.05,3.63,220,7.244
39,03-09-2012,"14,70,764",0,61.64,3.669,220,7.244
39,3/16/2012,"15,22,421",0,65.81,3.734,220,7.244
39,3/23/2012,"14,69,593",0,67.91,3.787,220,7.244
39,3/30/2012,"14,99,727",0,69.11,3.845,220,7.244
39,04-06-2012,"17,64,848",0,73.49,3.891,220,6.989
39,4/13/2012,"15,80,733",0,71.59,3.891,220,6.989
39,4/20/2012,"14,33,391",0,70.04,3.877,220,6.989
39,4/27/2012,"14,56,997",0,69.11,3.814,220,6.989
39,05-04-2012,"15,12,227",0,77.15,3.749,220,6.989
39,05-11-2012,"14,70,792",0,75.52,3.688,220,6.989
39,5/18/2012,"15,22,979",0,72.36,3.63,220,6.989
39,5/25/2012,"15,96,037",0,78.31,3.561,220,6.989
39,06-01-2012,"16,40,477",0,80.33,3.501,220,6.989
39,06-08-2012,"16,23,442",0,81.12,3.452,220,6.989
39,6/15/2012,"15,87,500",0,81.33,3.393,220,6.989
39,6/22/2012,"15,32,317",0,79.84,3.346,220,6.989
39,6/29/2012,"14,92,389",0,85.72,3.286,221,6.989
39,07-06-2012,"16,59,222",0,81.05,3.227,221,6.623
39,7/13/2012,"14,71,262",0,78.16,3.256,221,6.623
39,7/20/2012,"15,82,168",0,80.32,3.311,221,6.623
39,7/27/2012,"14,87,798",0,82.89,3.407,221,6.623
39,08-03-2012,"16,08,278",0,84.05,3.417,221,6.623
39,08-10-2012,"16,41,868",0,83.47,3.494,221,6.623
39,8/17/2012,"17,20,222",0,84.72,3.571,221,6.623
39,8/24/2012,"17,24,670",0,80.49,3.62,221,6.623
39,8/31/2012,"17,10,924",0,83.72,3.638,221,6.623
39,09-07-2012,"16,09,812",1,83.71,3.73,221,6.623
39,9/14/2012,"14,47,614",0,76.71,3.717,221,6.623
39,9/21/2012,"15,55,673",0,73.58,3.721,221,6.623
39,9/28/2012,"14,95,607",0,78.04,3.666,222,6.623
39,10-05-2012,"15,74,409",0,72.05,3.617,222,6.228
39,10-12-2012,"14,94,417",0,69.88,3.601,222,6.228
39,10/19/2012,"15,77,486",0,71.45,3.594,222,6.228
39,10/26/2012,"15,69,502",0,72.9,3.506,222,6.228
40,02-05-2010,"10,01,944",0,14.48,2.788,132,5.892
40,02-12-2010,"9,55,338",1,20.84,2.771,132,5.892
40,2/19/2010,"9,16,289",0,27.84,2.747,132,5.892
40,2/26/2010,"8,63,917",0,33.32,2.753,132,5.892
40,03-05-2010,"9,90,152",0,34.78,2.766,132,5.892
40,03-12-2010,"8,99,352",0,35.1,2.805,132,5.892
40,3/19/2010,"8,94,865",0,40.54,2.834,132,5.892
40,3/26/2010,"8,73,355",0,39.51,2.831,132,5.892
40,04-02-2010,"10,41,202",0,41.39,2.826,132,5.435
40,04-09-2010,"9,19,839",0,54.31,2.849,132,5.435
40,4/16/2010,"8,82,637",0,43.3,2.885,132,5.435
40,4/23/2010,"8,44,958",0,45.85,2.895,132,5.435
40,4/30/2010,"8,16,838",0,46.5,2.935,132,5.435
40,05-07-2010,"10,09,797",0,60.05,2.981,132,5.435
40,5/14/2010,"9,07,262",0,45.5,2.983,132,5.435
40,5/21/2010,"8,85,614",0,56.75,2.961,132,5.435
40,5/28/2010,"10,08,483",0,67.88,2.906,132,5.435
40,06-04-2010,"10,52,429",0,65.7,2.857,132,5.435
40,06-11-2010,"10,07,575",0,59.42,2.83,132,5.435
40,6/18/2010,"9,73,105",0,60.97,2.805,132,5.435
40,6/25/2010,"9,40,405",0,69.72,2.81,132,5.435
40,07-02-2010,"10,87,579",0,65.47,2.815,133,5.326
40,07-09-2010,"10,58,251",0,76.67,2.806,133,5.326
40,7/16/2010,"9,59,229",0,74.25,2.796,133,5.326
40,7/23/2010,"9,22,342",0,71.79,2.784,133,5.326
40,7/30/2010,"9,53,393",0,71.35,2.792,133,5.326
40,08-06-2010,"10,57,296",0,69.16,2.792,133,5.326
40,8/13/2010,"9,24,012",0,67.47,2.81,133,5.326
40,8/20/2010,"9,32,397",0,67.05,2.796,133,5.326
40,8/27/2010,"9,22,328",0,62.57,2.77,133,5.326
40,09-03-2010,"9,76,453",0,70.66,2.735,133,5.326
40,09-10-2010,"9,67,311",1,62.75,2.717,133,5.326
40,9/17/2010,"8,55,047",0,55.34,2.716,133,5.326
40,9/24/2010,"8,44,373",0,55.63,2.718,133,5.326
40,10-01-2010,"8,91,152",0,62.01,2.717,133,5.287
40,10-08-2010,"9,72,405",0,52.02,2.776,133,5.287
40,10/15/2010,"9,17,883",0,44.56,2.878,133,5.287
40,10/22/2010,"8,82,181",0,41.25,2.919,133,5.287
40,10/29/2010,"8,75,039",0,47.1,2.938,133,5.287
40,11-05-2010,"9,68,271",0,36.45,2.938,133,5.287
40,11-12-2010,"9,35,481",0,38.5,2.961,133,5.287
40,11/19/2010,"8,52,453",0,40.52,3.03,133,5.287
40,11/26/2010,"11,66,143",1,32.94,3.07,133,5.287
40,12-03-2010,"10,00,582",0,33.6,3.065,133,5.287
40,12-10-2010,"11,11,216",0,21.64,3.132,133,5.287
40,12/17/2010,"11,79,036",0,23.01,3.139,133,5.287
40,12/24/2010,"16,48,829",0,24.18,3.15,133,5.287
40,12/31/2010,"8,11,318",1,19.29,3.177,133,5.287
40,01-07-2011,"8,94,280",0,24.05,3.193,133,5.114
40,1/14/2011,"7,71,316",0,18.55,3.215,133,5.114
40,1/21/2011,"7,64,015",0,14.64,3.232,133,5.114
40,1/28/2011,"7,75,910",0,9.51,3.243,133,5.114
40,02-04-2011,"9,04,262",0,13.29,3.24,133,5.114
40,02-11-2011,"9,31,940",1,16.87,3.255,133,5.114
40,2/18/2011,"9,68,694",0,21.82,3.263,133,5.114
40,2/25/2011,"8,88,869",0,16.5,3.281,133,5.114
40,03-04-2011,"9,77,071",0,18.49,3.437,134,5.114
40,03-11-2011,"8,60,256",0,30.53,3.6,134,5.114
40,3/18/2011,"8,71,024",0,35.76,3.634,134,5.114
40,3/25/2011,"8,34,621",0,28.89,3.624,134,5.114
40,04-01-2011,"8,41,889",0,28.6,3.638,134,4.781
40,04-08-2011,"9,47,753",0,34.77,3.72,134,4.781
40,4/15/2011,"8,74,446",0,43.69,3.823,134,4.781
40,4/22/2011,"9,65,056",0,39.32,3.919,134,4.781
40,4/29/2011,"8,47,247",0,52.68,3.988,134,4.781
40,05-06-2011,"10,16,753",0,50.81,4.078,135,4.781
